logM200,log10c_ref,c_ref,inside_support_effective_R1,ratio_bpb_effective_R1,delta_bpb_effective_R1,inside_support_effective_R2pi,ratio_bpb_effective_R2pi,delta_bpb_effective_R2pi
12.836066945606694,0.7170429510285424,5.212462589760401,1,1.0193919408354277,0.019391940835427723,1,0.9868730785498411,-0.013126921450158924
12.851046025104601,0.7118100484040504,5.150033432996413,1,1.01912233473436,0.01912233473436009,1,0.9858052725290611,-0.014194727470938862
12.86602510460251,0.7065214924203721,5.0876999709580195,1,1.01912233473436,0.01912233473436009,1,0.9845903631818107,-0.015409636818189298
12.881004184100417,0.7011772830775092,5.02547692334737,1,1.0191223347343599,0.01912233473435987,1,0.9827705115485287,-0.01722948845147132
12.895983263598326,0.6957774203754601,4.963378788594779,1,1.0191223347343599,0.01912233473435987,1,0.9809506599152463,-0.019049340084753674
12.910962343096234,0.6903219043142261,4.9014198391793995,1,1.0191223347343599,0.01912233473435987,1,0.9791308082819643,-0.020869191718035696
12.925941422594143,0.6848107348938063,4.839614117151164,1,1.0191223347343599,0.01912233473435987,1,0.977310956648682,-0.02268904335131805
12.94092050209205,0.6792439121142017,4.777975429855152,1,1.0191223347343599,0.01912233473435987,1,0.9754911050153999,-0.02450889498460007
12.955899581589957,0.6736214359754114,4.716517345858924,1,1.01912233473436,0.01912233473436009,1,0.9736712533821178,-0.026328746617882204
12.970878661087866,0.667943306477435,4.655253191083541,1,1.01912233473436,0.01912233473436009,1,0.9718514017488356,-0.028148598251164447
12.985857740585773,0.6622095236202741,4.594196045138549,1,1.01912233473436,0.01912233473436009,1,0.9690556323405511,-0.030944367659448857
13.00083682008368,0.6564200874039277,4.533358737861051,1,1.01912233473436,0.01912233473436009,1,0.9662423404269537,-0.03375765957304633
13.01581589958159,0.650574997828395,4.472753846059001,1,1.01912233473436,0.01912233473436009,1,0.9634290485133559,-0.03657095148664413
13.030794979079499,0.6446742548936769,4.412393690458426,1,1.01912233473436,0.01912233473436009,1,0.9606157565997582,-0.039384243400241825
13.045774058577406,0.6387178585997741,4.352290332854217,1,1.01912233473436,0.01912233473436009,1,0.9578024646861607,-0.042197535313839296
13.060753138075313,0.6327058089466859,4.2924555734639425,1,1.01912233473436,0.01912233473436009,1,0.9549891727725632,-0.04501082722743677
13.075732217573222,0.6266381059344115,4.2329009484840245,1,1.01912233473436,0.01912233473436009,1,0.9521758808589655,-0.04782411914103446
13.09071129707113,0.6205147495629524,4.1736377278473435,1,1.01912233473436,0.01912233473436009,1,0.9485029366522189,-0.05149706334778115
13.105690376569036,0.6143357398323079,4.114676913181145,1,1.01912233473436,0.01912233473436009,1,0.9445719348261065,-0.05542806517389354
13.120669456066945,0.608101076742477,4.056029235964172,1,1.01912233473436,0.01912233473436009,1,0.9406409329999935,-0.05935906700000648
13.135648535564853,0.6018107602934617,3.9977051558815666,1,1.01912233473436,0.01912233473436009,1,0.936709931173881,-0.06329006882611898
13.150627615062762,0.5954647904852601,3.939714859375914,1,1.0191223347343603,0.019122334734360313,1,0.9327789293477681,-0.06722107065223193
13.165606694560669,0.5890631673178738,3.8820682583929584,1,1.0191223347343603,0.019122334734360313,1,0.9288479275216557,-0.07115207247834432
13.180585774058578,0.5826058907913013,3.824774989319896,1,1.0191223347343603,0.019122334734360313,1,0.9249169256955427,-0.07508307430445726
13.195564853556485,0.5760929609055442,3.7678444121144885,1,1.01912233473436,0.01912233473436009,1,0.9204265989553458,-0.07957340104465416
13.210543933054392,0.5695243776606015,3.711285609622676,1,1.01912233473436,0.01912233473436009,1,0.9154893942128991,-0.0845106057871009
13.225523012552301,0.5629001410564727,3.6551073870825808,1,1.0191223347343599,0.01912233473435987,1,0.9105521894704519,-0.08944781052954809
13.240502092050209,0.5562202510931591,3.5993182718124386,1,1.0191223347343599,0.01912233473435987,1,0.9056149847280052,-0.09438501527199483
13.255481171548116,0.5494847077706603,3.5439265130798936,1,1.0191223347343599,0.01912233473435987,1,0.9006777799855585,-0.09932222001444146
13.270460251046025,0.5426935110889751,3.488940082150099,1,1.01912233473436,0.01912233473436009,1,0.8957405752431112,-0.10425942475688876
13.285439330543934,0.5358466610481045,3.434366672509828,1,1.01912233473436,0.01912233473436009,1,0.890803370500664,-0.10919662949933595
13.300418410041841,0.5289441576480493,3.380213700264667,1,1.01912233473436,0.01912233473436009,1,0.8856595982003861,-0.11434040179961391
13.315397489539748,0.5219860008888086,3.326488304706345,1,1.01912233473436,0.01912233473436009,1,0.8801195130555141,-0.11988048694448594
13.330376569037657,0.5149721907703816,3.2731973490471193,1,1.01912233473436,0.01912233473436009,1,0.8745794279106414,-0.12542057208935864
13.345355648535564,0.5079027272927701,3.2203474213180265,1,1.01912233473436,0.01912233473436009,1,0.8690393427657693,-0.13096065723423067
13.360334728033472,0.5007776104559731,3.167944835427607,1,1.01912233473436,0.01912233473436009,1,0.8634992576208973,-0.1365007423791027
13.37531380753138,0.49359684025998973,3.1159956323778832,1,1.01912233473436,0.01912233473436009,1,0.8579591724760246,-0.1420408275239754
13.390292887029288,0.48636041670482194,3.06450558163404,1,1.01912233473436,0.01912233473436009,1,0.8524190873311526,-0.14758091266884743
13.405271966527197,0.47906833979046787,3.0134801826441997,1,1.01912233473436,0.01912233473436009,1,0.846881654557596,-0.153118345442404
13.420251046025104,0.471720609516929,2.962924666505845,1,1.01912233473436,0.01912233473436009,1,0.8413620681526612,-0.15863793184733876
13.435230125523013,0.46431722588420393,2.912843997774994,1,1.01912233473436,0.01912233473436009,1,0.8358424817477257,-0.16415751825227431
13.45020920502092,0.4568581888922944,2.8632428764145605,1,1.01912233473436,0.01912233473436009,1,0.8303228953427909,-0.1696771046572091
13.465188284518828,0.44934349854119937,2.8141257398779005,1,1.01912233473436,0.01912233473436009,1,0.824803308937856,-0.17519669106214397
13.480167364016737,0.44177315483091795,2.765496765323828,1,1.01912233473436,0.01912233473436009,1,0.8192837225329206,-0.1807162774670794
13.495146443514644,0.43414715776145196,2.7173598719590952,1,1.01912233473436,0.01912233473436009,1,0.8137641361279857,-0.1862358638720143
13.510125523012551,0.42646550733280064,2.6697187235043307,1,1.01912233473436,0.01912233473436009,1,0.8082445497230508,-0.19175545027694918
13.52510460251046,0.418728203544963,2.622576730779515,1,1.01912233473436,0.01912233473436009,1,0.8033379179082523,-0.19666208209174774
13.540083682008369,0.41093524639793977,2.5759370544048945,1,1.01912233473436,0.01912233473436009,1,0.7984873867421101,-0.20151261325788994
13.555062761506276,0.40308663589173205,2.529802607613227,1,1.01912233473436,0.01912233473436009,1,0.7936368555759684,-0.20636314442403159
13.570041841004183,0.395182372026339,2.4841760591692803,1,1.01912233473436,0.01912233473436009,1,0.7887863244098268,-0.21121367559017323
13.585020920502092,0.38722245480175943,2.439059836392464,1,1.01912233473436,0.01912233473436009,1,0.7839357932436846,-0.21606420675631544
13.6,0.3792068842179955,2.3944561282784442,1,1.01912233473436,0.01912233473436009,1,0.7790852620775429,-0.22091473792245708
